CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
CVE_PRESUPUESTAL,dom_calle,REF_TELEFONO,REF_CP,ref_colonia_fracc,CVE_NIVEL_ATENCION,CVE_CLUES,ref_unidad_medica,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,2021-01-04 20:53:35.954766
0541022K2110,morelos y ray�n col. zona centro c.p. 27500 ocampo coahuila,"",27500,"",1,CLIMS000234,umrm 52 ocampo,41,2,2K,2110,1,5,52701,0,1,23,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955345
61411012151,avenida lapislázuli  no. 250  fraccionamiento el haya c.p 29883  villa de �?lvarez  municipio de el haya  estado de colima,"",29883,fraccionamiento el haya,2,CMIMS000186,hgz 1 villa de �?lvarez,6,11,1,2151,0,6,60104,"",131,10,6,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.955351
60101022151,av. de los maestros no. 149 colonia centro 2800 colima col,"",2800,"",2,CMIMS000022,hgzmf 1 colima,1,1,2,2151,0,6,60201,0,1,2,6,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 20:53:35.955357
60113252110,doroteo l�pez no. 442 col. magisterial c.p. 28030 colima colima,"",28030,"",1,CMIMS000116,umf 11 colima,1,13,25,2110,1,6,62401,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955363
60119252110,andador francisco j. m�jica no. 1001 col. infonavit c.p. 28040 colima colima,"",28040,"",1,CMIMS000034,umf 16 colima,1,19,25,2110,1,6,62402,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955369
60301252110,calle 9 unidad habitacional padre hidalgo c.p. 28200 manzanillo colima,"",28200,"",1,CMIMS000080,umf 2 manzanillo,3,1,25,2110,1,6,62403,0,1,7,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955374
60309252110,av. parotas esquina pino no. 1 col. barrio i valle de las garzas c.p. 28219 manzanillo colima,"",28219,"",1,CMIMS000075,umf 17 manzanillo,3,9,25,2110,1,6,62404,0,1,7,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955380
60401252110,basilio vadillo s/n c.p. 28500 cuauht�moc col.,"",28500,"",1,CMIMS000046,umf 5 cuauht�moc,4,1,25,2110,1,6,62406,0,1,5,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955386
60502252110,km. 24 carretera colima-tonila c.p. 28510 queser�a colima,"",28510,"",1,CMIMS000051,umf 6 queser�a,5,2,25,2110,1,6,62407,0,18,5,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955392
60601252110,basilio vadillo y chihuahua col. zona centro c.p. 28300 armer�a colima,"",28300,"",1,CMIMS000010,umf 3 armer�a,6,1,25,2110,1,6,62408,0,1,1,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955398
61002252110,domicilio conocido col. c.p. 28750 minatitl�n colima,"",28750,"",1,CMIMS000092,umf 9 minatitl�n,10,2,25,2110,1,6,62409,0,1,8,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955403
60120252110,av. javier mina no. 301 col. centro c.p. 28000 colima colima,"",28000,"",1,CMIMS000121,umf 19 colima,1,20,25,2110,1,6,62410,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955409
61410252110,av. benito ju�rez no. 118 col. alta villa. c.p. 28987 villa de alvarez colima,"",28987,"",1,CMIMS000145,umf 18 colima,14,10,25,2110,1,6,62411,0,1,10,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955415
70304252110,6a. calle oriente no. 207a av. sur col. centro c.p. 30890 cacahoat�n chiapas,"",30890,"",1,CSIMS000036,umf 12 cacahoatan,3,4,25,2110,1,7,72405,0,1,15,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955421
70402252110,av. central ote. y 3a. avenida norte col. centro c.p. 30840 cd. hidalgo chiapas,"",30840,"",1,CSIMS000193,umf 5 cd. hidalgo,4,2,25,2110,1,7,72406,0,1,87,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955485
70501252110,carretera reforma s/n col. centro c.p. 29500 reforma chiapas,"",29500,"",1,CSIMS000176,umf 40 cd. reforma,5,1,25,2110,1,7,72407,0,1,74,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955492
70702252110,av. central s/n col. centro c.p. 30650 mazat�n chiapas,"",30650,"",1,CSIMS000123,umf 7 mazat�n,7,2,25,2110,1,7,72408,0,1,54,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955498
71202252110,calle diagonal centenario s/n col. centro c.p. 29240 san crist�bal de las casas chiapas,"",29240,"",1,CSIMS000181,umf 17 s.cristobal,12,2,25,2110,1,7,72411,0,1,78,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955504
71501252110,domicilio conocido col. centro c.p. 29600 malpaso chiapas,"",29600,"",1,CSIMS000234,umf 41 mal paso,15,1,25,2110,1,7,72412,0,31,92,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955510
71601252110,campamento de c.f.e. col. centro c.p. 29550 pe�itas chiapas,"",29550,"",1,CSIMS000135,umf 42 pe�itas,16,1,25,2110,1,7,72414,0,43,62,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955567
71701252110,av. 12 de octubre s/n col. centro c.p. 29996 palenque chiapas,"",29996,"",1,CSIMS000140,umf 45 palenque,17,1,25,2110,1,7,72415,0,1,65,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955582
71902252110,domicilio conocido col. centro c.p. 30885 ejido santo domingo chiapas,"",30885,"",1,CSIMS000275,umf 4 e. sto. domingo,19,2,25,2110,1,7,72416,0,24,105,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955588
72001252110,calle olimpiada 68 y carretera a nuevo mundo col. san juanito c.p. 29510 estaci�n ju�rez chiapas,"",29510,"",1,CSIMS000106,umf 44 estaci�n j�arez,20,1,25,2110,1,7,72417,0,1,48,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955594
72101252110,carretera pichucalco / teapa km. 1 col. centro c.p. 29520 pichucalco chiapas,"",29520,"",1,CSIMS000152,umf 43 pichucalco,21,1,25,2110,1,7,72418,0,1,68,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955600
72801252110,carretera a nueva alemania km. 16.5 col. centro c.p. 30700 finca chapultepec chiapas,"",30700,"",1,CSIMS000222,umf 6 f. chapultepec,28,1,25,2110,1,7,72420,0,264,89,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955606
76301252110,presa hidroel�ctrica belisario dom�nguez col. centro c.p. 30271 la angostura chiapas,"",30271,"",1,CSIMS000292,umf 20 angostura,63,1,25,2110,1,7,72421,0,607,106,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955612
79501252110,4a. oriente esquina 13a. sur col. centro c.p. 30400 cintalapa chiapas,"",30400,"",1,CSIMS000041,umf 24 cintalapa,95,1,25,2110,1,7,72422,0,1,17,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955618
79601252110,av. francisco sarabia s/n col. centro c.p. 30560 mapastepec chiapas,"",30560,"",1,CSIMS000111,umf 29 mapastepec,96,1,25,2110,1,7,72423,0,1,51,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955624
79701252110,1a. poniente y 4a. norte col. centro c.p. 30470 villaflores chiapas,"",30470,"",1,CSIMS000304,umf 34 villaflores,97,1,25,2110,1,7,72424,0,1,108,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955630
79801252110,carretera tuxtla / chicoasen km. 33 col. centro c.p. 20640 chicoas�n chiapas,"",20640,"",1,CSIMS000065,umf 21 chicoas�n,98,1,25,2110,1,7,72425,0,1,29,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955635
07B501252110,6a. poniente s/n col. centro c.p. 30540 pijijiapan chiapas,"",30540,"",1,CSIMS000164,umf 33 pijijiapan,B5,1,25,2110,1,7,72427,0,1,69,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955641
07B601252110,av. belisario dom�nguez s/n col. centro c.p. 30140 frontera comalapa chiapas,"",30140,"",1,CSIMS000082,umf 27 frontera,B6,1,25,2110,1,7,72428,0,1,34,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955647
07B701252110,allende s/n esquina 20 de noviembre col. centro c.p. 30600 escuintla chiapas,"",30600,"",1,CSIMS000070,umf 26 escuintha,B7,1,25,2110,1,7,72429,0,1,32,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955653
07B801252110,1ra. oriente no. 5 col. centro c.p. 30580 acapetahua chiapas,"",30580,"",1,CSIMS000012,umf 22 acapetahua,B8,1,25,2110,1,7,72430,0,1,3,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955659
70138252110,"","",29000,"",1,"",umf 25,1,38,25,2110,1,7,72431,0,1,101,7,"","",0,133,A,CSI_Beta - CI,43:31.9,CSI_Beta - CI,43:31.9,2021-01-04 20:53:35.955665
081015UA2151,"","","","",2,081015UA2151,umaa cd juarez (hgz35),10,15,UA,2151,0,8,80102,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955671
82503202110,carret cuauht�moc km. 1 no. 1005 col barrio americano c.p.. 31940,"",31940,"",1,CHIMS000416,umfh 5 c. madera,25,3,20,2110,1,8,82203,0,1,40,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955677
82602202110,domicilio conocido mesa de huracan,"",31952,"",1,CHIMS000421,umfh 7 mesa hurac�n,26,2,20,2110,1,8,82204,0,84,40,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955683
83001202110,prolongaci�n hidalgo s/n col fresnillo,"",33040,"",1,CHIMS000532,umfh 25 naica,30,1,20,2110,1,8,82205,0,22,62,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955689
83101202110,domicilio conocido col ferrocarrilera,"",31690,"",1,CHIMS000264,umfh 31 la junta,31,1,20,2110,1,8,82206,0,120,31,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955695
83401202110,blvd libre comercio y avenida del comercio s/n col fronteriza,"",32881,"",1,CHIMS000486,umfh 30 ojinaga,34,1,20,2110,1,8,82207,0,1,52,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955701
80115252110,calle 22 y carlos fuero col bellavista,"",31030,"",1,CHIMS000165,umf 29 chihuahua,1,15,25,2110,1,8,82403,0,1,19,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955707
80139252110,calle el saucito esq manuel gomez morin fracc mezquite,"",31125,"",1,CHIMS000194,umf 58 chihuahua,1,39,25,2110,1,8,82404,0,1,19,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955713
80201252110,durango y sonora s/n col. centro,"",33126,"",1,CHIMS000491,umf 14 rosales,2,1,25,2110,1,8,82405,0,1,55,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955718
80509252110,ave. fernando baeza s/n sector oriente,"",33060,"",1,CHIMS000211,umf 20 delicias,5,9,25,2110,1,8,82406,0,1,21,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955724
80514252110,calle 7a y av 14 pte col centro,"",33000,"",1,CHIMS000223,umf 57 delicias,5,14,25,2110,1,8,82408,0,1,21,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955730
80701252110,av hidalgo no 15 col centro,"",32900,"",1,CHIMS000025,umf 3 villa aldama,7,1,25,2110,1,8,82410,0,1,2,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955736
80805252110,benito ju�rez y victoria 1701 col centro c.p. 31700,"",31700,"",1,CHIMS000474,umf 54 n. casas grandes,8,5,25,2110,1,8,82411,0,1,50,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955742
80901252110,francisco i madero s/n clo. l�zaro c�rdenas,"",33131,"",1,CHIMS000112,umf 27 l�zaro c�rdenas,9,1,25,2110,1,8,82413,0,93,17,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955748
81005252110,miguel hidalgo # 3904 col durango,"",32160,"",1,CHIMS000363,umf 56 cd. ju�rez,10,5,25,2110,1,8,82416,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955754
81007252110,irlanda y guadiana s/n col el mirador,"",32260,"",1,CHIMS000351,umf 50 cd. ju�rez,10,7,25,2110,1,8,82417,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955760
81028252110,calle carlos villareal y 4a.s/n anexo de col. zona pronaf,"",32315,"",1,CHIMS000375,umf 61 cd. ju�rez,10,28,25,2110,1,8,82421,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955766
81042252110,porfirio parra y soto gama s/n col. fco. i. madero,"",32170,"",1,CHIMS000380,umf 62 cd. ju�rez,10,42,25,2110,1,8,82423,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955772
81043252110,coatepec #4829 col. dias ordaz (centro comunitario),"",32220,"",1,CHIMS000392,umf 63 cd. ju�rez,10,43,25,2110,1,8,82424,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955778
81101252110,calle 10a y reforma col centro,"",33620,"",1,CHIMS000520,umf 13 saucillo,11,1,25,2110,1,8,82427,0,1,62,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955784
81501252110,calle san carlos y 2 naciones s/n,"",31824,"",1,CHIMS000042,umf 37 ascenci�n,15,1,25,2110,1,8,82428,0,1,5,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955789
81602252110,calle 5 de mayo y abasolo s/n,"",31850,"",1,CHIMS000462,umf 42 casas grandes,16,2,25,2110,1,8,82429,0,1,50,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955795
82001252110,carretera sueco - casas grandes s/n,"",31880,"",1,CHIMS000071,umf 40 ricardo flores,20,1,25,2110,1,8,82432,0,26,10,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955801
82101252110,fco i madero s/n,"",31680,"",1,CHIMS000252,umf 38 guerrero,21,1,25,2110,1,8,82433,0,1,31,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955807
82301252110,ave constituci�n s/n col felipe angeles,"",33580,"",1,CHIMS000515,umf 8 sta. barbara,23,1,25,2110,1,8,82434,0,1,60,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955813
82401252110,benito ju�rez s/n centro,"",33500,"",1,CHIMS000503,umf 9 s. fco. del oro,24,1,25,2110,1,8,82435,0,1,59,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955819
82701252110,calle livertad s/n col centro,"",31900,"",1,CHIMS000235,umf 41 g�mez farias,27,1,25,2110,1,8,82436,0,1,25,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955825
83201252110,domicilio conocido fco portillo mpio aquiles serdan,"",31651,"",1,CHIMS000030,umf 28 fco. portillo,32,1,25,2110,1,8,82437,0,2,4,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955831
83301252110,ave l�pez mateos col centro,"",33200,"",1,CHIMS000544,umf 32 e. creel,33,1,25,2110,1,8,82438,0,42,65,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955837
85301252110,ave. ju�rez y 19 s/n,"",31890,"",1,CHIMS000066,umf 55 valle buenaventura,53,1,25,2110,1,8,82439,0,1,10,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955843
87101252110,av ju�rez num 266,"",32740,"",1,CHIMS000240,umf 43 gpe distrito,71,1,25,2110,1,8,82440,0,1,28,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955849
87402252110,ave independencia y 4a. # 207,"",31964,"",1,CHIMS000445,umf 39 el molino,74,2,25,2110,1,8,82441,0,1,48,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955855
87501252110,av �lvaro obregon s-n,"",31830,"",1,CHIMS000054,umf 45 rodrigo m. quevedo,75,1,25,2110,1,8,82442,0,125,5,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955861
87801252110,galeana s/n col chihuahua,"",32800,"",1,CHIMS000013,umf 10 v. ahumada,78,1,25,2110,1,8,82443,0,1,1,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955866
80173252110,calle  puerta de alcalá  no. 300  colonia los portales c.p 31137  chihuahua  municipio de chihuahua  estado de chihuahua,"",31137,colonia los portales,1,CHIMS000631,umf 69 chihuahua,8,73,25,2110,1,8,082446 ,"",1,19,8,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.955882
81085252110,calle hacienda de los fresnos calle acacia y hacienda cañada no. 9703  fraccionamiento las huertas c.p 32577  juárez  municipio de juárez  estado de chihuahua,"",32577,fraccionamiento las huertas,1,CHIMS000626,umf 70 cd. juárez,8,85,25,2110,1,8,82447,"",1,37,8,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 20:53:35.955888
1.00803E+11,av. soledad alvarez s/n col. c.p. 34409 canatl�n durango,"",34409,"",1,DGIMS000013,umfh 6 canatl�n,8,3,20,2110,1,10,102201,0,1,1,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955895
1.02901E+11,calle ram�n corona km. 1 cp 34940,"",34940,"",1,DGIMS000141,umfh 24 pueblo nuevo,29,1,20,2110,1,10,102203,0,58,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955901
1.05104E+11,camino palangana y carretera aeropuerto,"",34670,"",1,DGIMS000334,umfh 3 sn. miguel cruces,51,4,20,2110,1,10,102204,0,89,26,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955907
1.00201E+11,carretera tlahualilo-gregorio garc�a col. c.p. 35112 g�mez palacio durango,"",35112,"",1,DGIMS000136,umf 34 a. mtz. adame,2,1,25,2110,1,10,102404,0,33,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955913
1.00402E+11,ocampo y calle del puente col. c.p. 35400 guanacev� durango,"",35400,"",1,DGIMS000170,umf 5 guanacevi,4,2,25,2110,1,10,102405,0,1,9,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955919
1.00501E+11,general severiano ceniceros no. 219 col. c.p. 35800 cuencam� durango,"",35800,"",1,DGIMS000025,umf 14 cuencame,5,1,25,2110,1,10,102406,0,1,4,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955924
1.00601E+11,carretera g. garc�a y camino al potrero col. c.p. 35117 g�mez palacio durango,"",35117,"",1,DGIMS000153,umf 31 sta. cruz lujan,6,1,25,2110,1,10,102407,0,147,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955930
1.00701E+11,calle ferrocarril s/n carretera g�mez palacio - ciudad ju�rez col. c.p. 35230 mapim� durango,"",35230,"",1,DGIMS000211,umf 30 bermejillo,7,1,25,2110,1,10,102408,0,14,13,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955936
1.00904E+11,isabel la cat�lica y 20 de noviembre col. c.p. 34420 nuevo ideal durango,"",34420,"",1,DGIMS000322,umf 7 nuevo ideal,9,4,25,2110,1,10,102409,0,1,39,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955942
1.01301E+11,j.a. castro y blvd. miguel alem�n col. c.p. 37000 g�mez palacio durango,"",35000,"",1,DGIMS000100,umf 10 g�mez palacio,13,1,25,2110,1,10,102410,0,1,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955948
101310UA2110,"","","","",2,101310UA2110,umaa 53 gomez palacios (umf53),13,10,UA,2110,0,10,102411,0,1,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955954
1.0131E+11,blvd. miguel alem�n esq. calz. agust�n castro s/n,"",35000,"",1,DGIMS000346,umf-umaa 53 g�mez palacio,13,10,25,2110,1,10,102411,0,1,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955960
1.01317E+11,guanacev� 147 parque industrial lagunerocol. c.p. 35028 g�mez palacio durango,"",35028,"",1,DGIMS000112,umf 29 g�mez palacio,13,17,25,2110,1,10,102412,0,1,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955965
1.01503E+11,ramiro palafox no. 204 col. c.p. 34600 santiago papasquiaro durango,"",34600,"",1,DGIMS000293,umf 41 santiago,15,3,25,2110,1,10,102415,0,1,32,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955972
1.01601E+11,francisco i. madero no. 103 col. c.p. 34800 poanas durango,"",34800,"",1,DGIMS000252,umf 4 villa uni�n,16,1,25,2110,1,10,102416,0,1,22,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955977
1.01701E+11,km. 1 carretera a guanacev� col. c.p. 35600 tepehuanes durango,"",35600,"",1,DGIMS000305,umf 42 tepehuanes,17,1,25,2110,1,10,102417,0,1,35,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955983
1.02001E+11,calle arroyo la m�quina s/n. c.p. 35700 nazas durango,"",35700,"",1,DGIMS000235,umf 48 nazas,20,1,25,2110,1,10,102418,0,1,15,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955989
1.02101E+11,calle leandro fern�ndez no. 208 col. nombre de dios durango,"",34840,"",1,DGIMS000240,umf 52 nombre de dios,21,1,25,2110,1,10,102419,0,1,16,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.955995
1.03501E+11,ju�rez y gonz�lez bocanegra,"",35210,"",1,DGIMS000223,umf 20 ceballos,35,1,25,2110,1,10,102420,0,22,13,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956001
1.04205E+11,km. 132 carretera durango mazatl�n,"",34940,"",1,DGIMS000276,umf 19 la ciudad,42,5,25,2110,1,10,102421,0,24,23,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 20:53:35.956007
