CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,2021-01-04 21:13:45.089862
2.83201E+11,BLVDundefined ROVIROSA SundefinedN COLundefined CENTRO CundefinedPundefined 86700 MACUSPANA TABASCO,"",86700,"",1,TCIMS000290,UMF 27 MACUSPANA,32,1,25,2110,1,28,282423,0,1,12,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086441
2.83301E+11,PUERTO CEIBAS NOundefined 388 CARRETERA FEDERAL A PARA�SO COLundefined CENTRO CundefinedPundefined 86300 COMALCALCO TABASCO,"",86300,"",1,TCIMS000186,UMF 11 COMALCALCO,33,1,25,2110,1,28,282424,0,1,5,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086447
2.83401E+11,JOS� MAundefined PINO SU�REZ Y MARIANO ESCOBEDO SundefinedN COLundefined CENTRO CundefinedPundefined 86750 FRONTERA TABASCO,"",86750,"",1,TCIMS000116,UMF 20 FRONTERA,34,1,25,2110,1,28,282425,0,1,3,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086452
2.83501E+11,BENITO JU�REZ NOundefined 249 COLundefined CENTRO CundefinedPundefined 86460 VILLA S�NCHEZ MAGALLANES C�RDENAS TABASCO,"",86460,"",1,TCIMS000063,UMF 25 S�NCHEZ MAGundefined,35,1,25,2110,1,28,282426,0,22,2,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086458
2.84001E+11,VICENTE GUERRERO SundefinedN COLundefined ROVIROSA CundefinedPundefined 86410 VILLA LA VENTA C�RDENAS TABASCO,"",86410,"",1,TCIMS000232,UMF 32 LA VENTA,40,1,25,2110,1,28,282427,0,98,8,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086464
2.84101E+11,AGRARISTA Y MANUEL EV�A SundefinedN COLundefined CENTRO CundefinedPundefined 86780 JONUTA TABASCO,"",86780,"",1,TCIMS000285,UMF 30 JONUTA,41,1,25,2110,1,28,282428,0,1,11,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086470
2.84701E+11,PROLONGundefined CAMINO GANADERO SundefinedN COLundefined EL OTO�O CundefinedPundefined 86980 EMILIANO ZAPATA TABASCO,"",86980,"",1,TCIMS000203,UMF 33 EMILIANO ZAPATA,47,1,25,2110,1,28,282429,0,1,7,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086476
2.84801E+11,PEDRO Cundefined COLORADO ESQundefined ABASOLO CundefinedPundefined 86440 ESTACI�N CHONTALPA HUIMANGUILLO TABASCO,"",86440,"",1,TCIMS000220,UMF 40 Eundefined CHONTALPA,48,1,25,2110,1,28,282430,0,16,8,27,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:13:45.086482
2.84901E+11,INGENIO BENITO JU�REZ POBLADO Cundefined27 COLundefined CENTRO CundefinedPundefined 86480 INGENIO BENITO JU�REZ C�RDENAS TABASCO,"",86480,"",1,TCIMS000046,UMF 41 BENITO JU�REZ,49,1,25,2110,1,28,282431,0,5,2,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086488
2.80101E+11,ARCO PONIENTEDEL PERIFERICO SundefinedN COLundefined CASA BLANCA 86060 VILLAHERMOSATABASCO,"",86060,"",1,TCIMS000360,UMF 47 VILLAHERMOSA,1,1,25,2110,1,28,282432,0,1,4,27,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086493
2.82102E+11,Calle Paseo del Jaguar  Noundefined SundefinedN  Fraccionamiento Pomoca CundefinedP 86247  Nacajuca  Municipio de Pomoca  Estado de Tabasco,"",86247,Fraccionamiento Pomoca,1,TCIMS000396,UMF 48 Pomoca,28,2,25,2110,1,28,282433,"",88,13,27,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.086499
290401UA2151,"","","","",2,290401UA2151,UMAA 15 CD REYNOSA (HGZ15),4,1,UA,2151,0,29,290101,0,1,32,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086505
2.91301E+11,BLVDundefined LUIS ECHEVERRIA ALVAREZ NOundefined 300 ZONA CENTRO CP 89800,"",89800,"",2,TSIMS000182,HGZ 3 CIUDAD MANTE,13,1,2,2151,0,29,290104,0,1,21,28,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:13:45.086511
2.90202E+11,CALLE LIBERTAD Y ABASOLO COLundefined ZONA CENTRO CundefinedPundefined 88440 CAMARGO TAMAULIPAS,"",88440,"",1,TSIMS000066,UMF 20 CIUDAD CAMARGO,2,2,25,2110,1,29,292401,0,1,7,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086517
2.90305E+11,OCTAVA E HINOJOSA COLundefined ZONA CENTRO CundefinedPundefined 88300 MIGUEL ALEM�N TAMAULIPAS,"",88300,"",1,TSIMS000264,UMF 19 Cundefined MIGUEL ALEMAN,3,5,25,2110,1,29,292402,0,1,25,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086522
2.90702E+11,JU�REZ Y GUERRERO SundefinedN COLundefined ZONA CENTRO CundefinedPundefined 87200 LLERA TAMAULIPAS,"",87200,"",1,TSIMS000170,UMF 28 VILLA LLERA,7,2,25,2110,1,29,292409,0,1,19,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086528
2.90801E+11,CALLE INDEPENDENCIA ESQundefined CON PEDRO Jundefined M�NDEZ NOundefined 313 COLundefined ESTundefined CUAUHT�MOC CundefinedPundefined 89670 ALDAMA TAMAULIPAS,"",89670,"",1,TSIMS000025,UMF 30 VILLA ALDAMA,8,1,25,2110,1,29,292410,0,1,2,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086534
2.91101E+11,CALLE MAGNATE NOundefined 50 COLundefined AN�HUAC CundefinedPundefined 89970 NUEVO MORELOS TAMAULIPAS,"",89970,"",1,TSIMS000293,UMF 35 NUEVO MORELOS,11,1,25,2110,1,29,292413,0,1,28,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086540
2.91201E+11,CARRETERA MANTE VALLES KMundefined 534 COLundefined CundefinedPundefined 89960 Aundefined MORELOS TAMAULIPAS,"",89960,"",1,TSIMS000054,UMF 34 ANTIGUO MORELOS,12,1,25,2110,1,29,292414,0,1,4,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086545
2.91306E+11,CALLE GUAYALEJO ESQundefined CON JUAN JOS� DE LA GARZA SundefinedN COL CENTRO,"",89800,"",1,TSIMS000445,UMF 24 MANTE,13,6,25,2110,1,29,292415,0,1,21,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086551
2.91402E+11,ADOLFO L�PEZ MATEOS NOundefined 304 OTEundefined COLundefined CundefinedPundefined 89700 GONZ�LEZ TAMAULIPAS,"",89700,"",1,TSIMS000100,UMF 25 Eundefined GONZ�LEZ,14,2,25,2110,1,29,292416,0,1,12,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086557
2.91505E+11,AVundefined HIDALGO NOundefined 444 COLundefined ZONA CENTRO CundefinedPundefined 87550 ESTACI�N RAM�REZ TAMAULIPAS,"",87550,"",1,TSIMS000240,UMF 12 Eundefined RAM�REZ,15,5,25,2110,1,29,292417,0,264,22,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086563
2.91602E+11,PROLONGundefined PEDRO JOS� M�NDEZ NOundefined 602 COLundefined ZONA CENTRO CundefinedPundefined 87980 OCAMPO TAMAULIPAS,"",87980,"",1,TSIMS000305,UMF 27 OCAMPO,16,2,25,2110,1,29,292418,0,1,29,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086569
291811UA2110,"","","","",2,291811UA2110,UMAA 76 NVO LAREDO (UMF76),18,11,UA,2110,0,29,292421,0,1,27,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086574
2.91811E+11,AVENIDA EVA SAMANO DE L�PEZ MATEOS CALLE LAURO DEL VILLAR NOundefined 2531 PARQUE INDUSTRIAL LONGORIA COLundefined LA FE CP 88135,"",88135,"",1,TSIMS000474,UMFundefinedUMAA 76 NUEVO LAREDO,18,11,25,2110,1,29,292421,0,1,27,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086580
2.91914E+11,JU�REZ Y OCAMPO NOundefined 800 COLundefined ZONA CENTRO CundefinedPundefined 87300 Hundefined MATAMOROS TAMAULIPAS,"",87300,"",1,TSIMS000235,UMF 79 MATAMOROS,19,14,25,2110,1,29,292423,0,1,22,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086586
2.94801E+11,CALLE TAMAULIPAS SundefinedN CP 89995,"",89995,"",1,TSIMS000206,UMF 14 NVAundefined APOLORIA,48,1,25,2110,1,29,292425,0,91,21,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086592
2.92104E+11,CARRETERA NACIONAL M�XICO undefined LAREDO NOundefined 573 COLundefined CundefinedPundefined 89910 EL LIM�N TAMAULIPAS,"",89910,"",1,TSIMS000194,UMF 2 CIUDAD LIM�N,21,4,25,2110,1,29,292427,0,73,21,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086597
2.92202E+11,PORFIRIO D�AZ Y SIM�N BOL�VAR SundefinedNundefined COLundefined CENTRO CundefinedPundefined 87666 SAN FERNANDO TAMAULIPAS,"",87666,"",1,TSIMS000346,UMF 66 SAN FERNANDO,22,2,25,2110,1,29,292428,0,1,35,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086603
2.92401E+11,PEDRO JOS� M�NDEZ Y DRundefined �VILA COLundefined CENTRO CundefinedPundefined 87700 JIM�NEZ TAMAULIPAS,"",87700,"",1,TSIMS000165,UMF 68 JIM�NEZ,24,1,25,2110,1,29,292429,0,1,18,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086609
2.92601E+11,CALLE HIDALGO NOundefined 1103 COLundefined CundefinedPundefined 88370 NUEVA CIUDAD GUERRERO TAMAULIPAS,"",88370,"",1,TSIMS000136,UMF 21 NUEVA CDundefined GUERRERO,26,1,25,2110,1,29,292430,0,1,14,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086615
2.92701E+11,PEDRO JOS� M�NDEZ Y OBREG�N COLundefined CENTRO CundefinedPundefined 87760 ABASOLO TAMAULIPAS,"",87760,"",1,TSIMS000013,UMF 69 ABASOLO,27,1,25,2110,1,29,292431,0,1,1,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086620
2.92801E+11,�LVARO OBREG�N Y CALLE 8 COLundefined CundefinedPundefined 87880 VILLAGR�N TAMAULIPAS,"",87880,"",1,TSIMS000392,UMF 73 VILLAGRAN HIDALGO,28,1,25,2110,1,29,292432,0,1,42,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086633
2.92904E+11,CARRETERA MANUEL ALDAMA KMundefined 1 COLundefined ZONA CENTRO CundefinedPundefined 89630 ESTACI�N MANUEL TAMAULIPAS,"",89630,"",1,TSIMS000112,UMF 29 Eundefined MANUEL,29,4,25,2110,1,29,292433,0,1,12,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086639
2.93001E+11,CALLE MARROQU�N NOundefined 402 COLundefined ZONA CENTRO CundefinedPundefined 88400 CIUDAD MIER TAMAULIPAS,"",88400,"",1,TSIMS000252,UMF 22 CIUDAD MIER,30,1,25,2110,1,29,292434,0,1,24,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086645
2.93102E+11,CARRETERA M�XICO LAREDO KMundefined 821 COLundefined ZONA CENTRO CundefinedPundefined 89790 LOMA ALTA TAMAULIPAS,"",89790,"",1,TSIMS000095,UMF 26 LOMA ALTA,31,2,25,2110,1,29,292435,0,1,11,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086651
2.93201E+11,MARIANO MATAMOROS Y FRANCISCO IGNACIO MADERO COLundefined CundefinedPundefined 87670 SOTO LA MARINA TAMAULIPAS,"",87670,"",1,TSIMS000351,UMF 70 SOTO LA MARINA,32,1,25,2110,1,29,292436,0,1,37,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086657
2.93302E+11,L�PEZ MATEOS CALLE 5Aundefined NOundefined 202 COLundefined ZONA CENTRO CundefinedPundefined 88400 GUSTAVO D�AZ ORDAZ TAMAULIPAS,"",88400,"",1,TSIMS000141,UMF 23 CIUDAD GUSTAVO D�AZ ORDAZ,33,2,25,2110,1,29,292437,0,1,15,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086663
2.93401E+11,CARRETERA TUXPAN COLundefined CundefinedPundefined 93610 PUEBLO VIEJO VERAC TAMAULIPAS,"",93610,"",1,VZIMS001276,UMF 75 PUEBLO VIEJO,34,1,25,2110,1,29,292438,0,1,133,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086669
2.93501E+11,AVundefined VERAC SundefinedN COLundefined ZONA CENTRO CundefinedPundefined 92040 TAMPICO ALTO VERAC TAMAULIPAS,"",92040,"",1,VZIMS001281,UMF 74 TAMPICO ALTO,35,1,25,2110,1,29,292439,0,1,152,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086674
2.93701E+11,CALLE PABLO Aundefined GUTI�RREZ COLundefined ZONA CENTRO CundefinedPundefined 92030 CUAUHT�MOC VERAC TAMAULIPAS,"",92030,"",1,VZIMS001264,UMF 37 CIUDAD CUAUHT�MOC,37,1,25,2110,1,29,292440,0,1,133,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086680
2.93803E+11,CARRETERA A XICOT�NCATL KMundefined 8 COLundefined ZONA CENTRO CundefinedPundefined 89750 GUAYALEJO TAMAULIPAS,"",89750,"",1,TSIMS000416,UMF 4 Iundefined GUAYALEJO,38,3,25,2110,1,29,292441,0,1,43,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086686
2.93901E+11,CARRETERA TAMPICO MANTE KMundefined 52undefined5 COLundefined ZONA CENTRO CundefinedPundefined 89610 CUAUHT�MOC TAMAULIPAS,"",89610,"",1,TSIMS000042,UMF 8 Eundefined CUAUHT�MOC,39,1,25,2110,1,29,292442,0,43,3,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086692
2.94503E+11,CALLE FCOundefined Iundefined MADERO ZONA CENTRO NOundefined 40,"",87800,"",1,TSIMS000153,UMF 72 HIDALGO,45,3,25,2110,1,29,292445,0,1,16,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086698
2.94601E+11,CALLE 7 Y JU�REZ ESQUINA NOundefined 2 COLundefined ZONA CENTRO CundefinedPundefined 87230 G�EMEZ TAMAULIPAS,"",87230,"",1,TSIMS000124,UMF 31 GUEMEZ,46,1,25,2110,1,29,292446,0,1,13,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086703
2.91906E+11,AVENIDA 12 DE MARZO Noundefined 800 COLundefined HACIENDA DEL PUENTE,"",87344,"",1,TSIMS000520,UMFundefinedUMAA 39 CON UMAA Y REHAB,1,6,25,2110,1,29,292448,0,1,22,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086709
291906UA2110,Calle Aveundefined12 de Marzo  y calle Santa Lucia Noundefined 800  Fraccionamiento Hacienda Del Puente CundefinedP 87344   Matamoros  Municipio de  Heroica Matamoros  Estado de  Tamaulipas,"",87344,Fraccionamiento Hacienda Del Puente,2,TSIMS000520,UMAA 39 con UMAA y Rehab,29,6,UA,2110,0,29,292448,"",1,22,28,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.086715
2.90125E+11,AVundefined MICHOAC�N ESQUINA OC�ANO PAC�FICO SundefinedN FRACCundefined SAN LUISITO,"",87049,"",1,TSIMS000486,UMF 67 CIUDAD VICTORIA CundefinedREHAB,1,25,25,2110,1,29,292449,0,1,41,28,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086721
3.00201E+11,IGNACIO PICAZO NORTE NOundefined 64 COLundefined CundefinedPundefined 90800 CHIAUTEMPAN TLAXCALA,"",90800,"",1,TLIMS000066,UMF 9 SANTA ANA,2,1,25,2110,1,30,302401,0,1,10,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086727
3.00301E+11,SECCI�N 3RAundefined HUESO NOundefined 32 COLundefined CENTRO CundefinedPundefined 90620 AMAXAC DE GUERRERO TLAXCALA,"",90620,"",1,TLIMS000013,UMF 17 Sundefined BERNAB�,3,1,25,2110,1,30,302402,0,1,1,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086732
3.00401E+11,PABLO SIDAR NOundefined 26 COLundefined CENTRO CundefinedPundefined 90900 VICENTE GUERRERO TLAXCALA,"",90900,"",1,TLIMS000095,UMF 22 SAN PABLO MONTE,4,1,25,2110,1,30,302403,0,1,25,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086738
3.00501E+11,MANUEL �VILA CAMACHO SundefinedN COLundefined CENTRO CundefinedPundefined 90640 SANTA CRUZ TLAXCALA TLAXCALA,"",90640,"",1,TLIMS000100,UMF 18 SANTA CRUZ,5,1,25,2110,1,30,302404,0,1,26,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086744
3.00601E+11,DEMOCRACIA Y ALLENDE SundefinedN COLundefined CundefinedPundefined 90780 XICOHTZINCO TLAXCALA,"",90780,"",1,TLIMS000153,UMF 5 SANTO TORIBIO,6,1,25,2110,1,30,302405,0,1,42,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086750
3.00701E+11,AVundefined PUEBLA undefined TLAXCALA NOundefined 5 COLundefined CundefinedPundefined 90740 ZACATELCO TLAXCALA,"",90740,"",1,TLIMS000170,UMF 7 SANTA IN�S,7,1,25,2110,1,30,302406,0,1,44,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086756
3.00801E+11,AVundefined INDUSTRIAS NOundefined 24 COLundefined CundefinedPundefined 90796 XICOHT�NCATL TLAXCALA,"",90796,"",1,TLIMS000165,UMF 6 PANZACOLA,8,1,25,2110,1,30,302408,0,1,43,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086761
3.00901E+11,HIDALGO NOundefined 19 COLundefined CENTRO CundefinedPundefined 90600 ANTONIO CARBAJAL TLAXCALA,"",90600,"",1,TLIMS000025,UMF 10 SAN PABLO,9,1,25,2110,1,30,302409,0,1,2,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086767
3.01001E+11,FRANCISCO Iundefined MADERO NOundefined 601 COLundefined CENTRO CundefinedPundefined 90300 APIZACO TLAXCALA,"",90300,"",1,TLIMS000042,UMF 19 APIZACO,10,1,25,2110,1,30,302410,0,1,5,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086773
3.01101E+11,NARCISO MENDOZA SundefinedN COLundefined CundefinedPundefined 90500 HUAMANTLA TLAXCALA,"",90500,"",1,TLIMS000071,UMF 20 HUAMANTLA,11,1,25,2110,1,30,302411,0,1,13,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086779
3.01801E+11,CARRETERAundefined PUEBLAundefinedZACATLAN SundefinedN CundefinedP 90250 TLAXCO TLAXCALA,"",90250,"",1,TLIMS000141,UMF 48 TLAXCO,18,1,25,2110,1,30,302412,0,1,34,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086785
3.02201E+11,JU�REZ NOundefined 1 COLundefined CENTRO CundefinedPundefined 90280 MARIANO ARISTA TLAXCALA,"",90280,"",1,TLIMS000083,UMF 35 NANACAMILPA,22,1,25,2110,1,30,302413,0,1,21,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086790
3.02601E+11,JOS� MAR�A MORELOS SundefinedN COLundefined CENTRO CundefinedPundefined 90850 TEOLOCHOLCO TLAXCALA,"",90850,"",1,TLIMS000112,UMF 51 TEOLOCHOLCO,26,1,25,2110,1,30,302415,0,1,28,29,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086796
3.10704E+11,NARANJO Y REFORMA SundefinedN COLundefined LAREDO CundefinedPundefined 93260 POZA RICA VERAC NORTE,"",93260,"",2,VZIMS000832,HGZMF 24 POZA RICA,7,4,2,2151,1,31,310201,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:13:45.086802
3.10101E+11,HIDALGO NOundefined 11 COLundefined CENTRO CundefinedPundefined 91300 BANDERILLA VERAC NORTE,"",91300,"",1,VZIMS000161,UMF 19 BANDERILLA,1,1,25,2110,1,31,312401,0,1,26,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086808
3.10213E+11,ALLENDE SundefinedN ESQundefined BOCANEGRA COLundefined CENTRO CundefinedPundefined 91000 XALAPA VERAC NORTE,"",91000,"",1,VZIMS000581,UMF 58 JALAPA,2,13,25,2110,1,31,312403,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086839
3.10216E+11,M�SPEROS SundefinedN COLundefinedUNIDAD FERROCARRILERA CundefinedPundefined 91161 XALAPA VERAC NORTE,"",91161,"",1,VZIMS000605,UMF 67 JALAPA,2,16,25,2110,1,31,312406,0,1,87,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086845
3.10301E+11,CARRETERA TECOLUTLA SundefinedN COLundefined CENTRO CundefinedPundefined 93550 GUTI�RREZ ZAMORA VERAC NORTE,"",93550,"",1,VZIMS000050,UMF 46 GUTI�RREZ,3,1,25,2110,1,31,312407,0,1,5,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086851
3.10403E+11,HUMBOLT NOundefined 39 COLundefined CENTRO CundefinedPundefined 91270 PEROTE VERAC NORTE,"",91270,"",1,VZIMS000815,UMF 30 PEROTE,4,3,25,2110,1,31,312408,0,1,128,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086857
3.10501E+11,ENR�QUEZ NOundefined 206 COLundefined CENTRO CundefinedPundefined 93650 TLAPACOYAN VERAC NORTE,"",93650,"",1,VZIMS001066,UMF 44 TLAPACOYAN,5,1,25,2110,1,31,312409,0,1,183,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086863
3.10705E+11,DURANGO ESQundefined AVundefined PUEBLA COLundefined M�XICO CundefinedPundefined 93310 POZA RICA VERAC NORTE,"",93310,"",1,VZIMS000844,UMF 72 POZA RICA,7,5,25,2110,1,31,312410,0,1,131,30,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:13:45.086881
3.10803E+11,20 DE NOVIEMBRE ESQundefined L�ZARO C�RDENAS SundefinedN CundefinedPundefined 93400 PAPANTLA VERAC NORTE,"",93400,"",1,VZIMS000786,UMF 27 PAPANTLA,8,3,25,2110,1,31,312411,0,1,124,30,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.086888
